index,ID,Name,Team,Pos,1_Val,1_Pts,1_xMins,1_rp,1_rmin,1_games,2_Val,2_Pts,2_xMins,2_rp,2_rmin,2_games,3_Val,3_Pts,3_xMins,3_rp,3_rmin,3_games,4_Val,4_Pts,4_xMins,4_rp,4_rmin,4_games,5_Val,5_Pts,5_xMins,5_rp,5_rmin,5_games,6_Val,6_Pts,6_xMins,6_rp,6_rmin,6_games,7_Val,7_Pts,7_xMins,7_rp,7_rmin,7_games,8_Val,8_Pts,8_xMins,8_rp,8_rmin,8_games,9_Val,9_Pts,9_xMins,9_rp,9_rmin,9_games,10_Val,10_Pts,10_xMins,10_rp,10_rmin,10_games,11_Val,11_Pts,11_xMins,11_rp,11_rmin,11_games,12_Val,12_Pts,12_xMins,12_rp,12_rmin,12_games,13_Val,13_Pts,13_xMins,13_rp,13_rmin,13_games,14_Val,14_Pts,14_xMins,14_rp,14_rmin,14_games,15_Val,15_Pts,15_xMins,15_rp,15_rmin,15_games,16_Val,16_Pts,16_xMins,16_rp,16_rmin,16_games,17_Val,17_Pts,17_xMins,17_rp,17_rmin,17_games,18_Val,18_Pts,18_xMins,18_rp,18_rmin,18_games,19_Val,19_Pts,19_xMins,19_rp,19_rmin,19_games,20_Val,20_Pts,20_xMins,20_rp,20_rmin,20_games,21_Val,21_Pts,21_xMins,21_rp,21_rmin,21_games,22_Val,22_Pts,22_xMins,22_rp,22_rmin,22_games,23_Val,23_Pts,23_xMins,23_rp,23_rmin,23_games,24_Val,24_Pts,24_xMins,24_rp,24_rmin,24_games,25_Val,25_Pts,25_xMins,25_rp,25_rmin,25_games,26_Val,26_Pts,26_xMins,26_rp,26_rmin,26_games,27_Val,27_Pts,27_xMins,27_rp,27_rmin,27_games,28_Val,28_Pts,28_xMins,28_rp,28_rmin,28_games,29_Val,29_Pts,29_xMins,29_rp,29_rmin,29_games,30_Val,30_Pts,30_xMins,30_rp,30_rmin,30_games,31_Val,31_Pts,31_xMins,31_rp,31_rmin,31_games,32_Val,32_Pts,32_xMins,32_rp,32_rmin,32_games,33_Val,33_Pts,33_xMins,33_rp,33_rmin,33_games,34_Val,34_Pts,34_xMins,34_rp,34_rmin,34_games,35_Val,35_Pts,35_xMins,35_rp,35_rmin,35_games
11,11.0,White,Arsenal,D,5.5,1.98,46.65,6.0,70.0,1.0,5.5,1.61,29.1,0.0,0.0,0.0,5.5,0.52,14.1,0.0,0.0,0.0,5.4,2.45,45.9,0.0,0.0,0.0,5.4,0.98,21.75,0.0,0.0,0.0,5.4,1.66,37.8,0.0,0.0,0.0,5.4,1.22,21.3,0.0,0.0,0.0,5.4,0.69,13.5,0.0,0.0,0.0,5.4,0.92,17.4,0.0,0.0,0.0,5.4,0.74,13.5,0.0,0.0,0.0,5.3,0.72,13.5,0.0,0.0,0.0,5.3,0.67,13.5,0.0,0.0,0.0,5.3,0.38,8.55,0.0,0.0,0.0,5.3,0.44,8.55,14.0,90.0,1.0,5.3,1.75,35.4,1.0,90.0,1.0,5.4,5.2,82.65,1.0,30.0,1.0,5.3,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,1.0,7.0,1.0,5.1,0.46,8.55,0.0,0.0,0.0,5.1,0.45,8.55,0.0,0.0,0.0,5.1,3.66,65.1,6.0,90.0,1.0,5.1,4.03,76.5,1.0,32.0,1.0,5.1,0.46,8.55,0.0,0.0,0.0,5.1,0.5,8.55,0.0,0.0,0.0,5.1,0.89,17.1,0.0,0.0,0.0,5.1,0.42,8.55,0.0,0.0,0.0,5.1,0.21,4.65,0.0,0.0,0.0,5.1,0.21,4.65,0.0,0.0,0.0,5.1,0.95,16.65,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,3.58,67.8,1.0,75.0,1.0,5.1,2.52,67.8,1.0,16.0,1.0,5.1,3.61,67.8,6.0,90.0,1.0,5.1,2.38,43.5,0.0,0.0,0.0
12,,,,,5.0,0.44,9.75,0.0,0.0,0.0,5.0,0.34,7.05,0.0,0.0,0.0,4.9,0.28,7.05,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,3.13,66.0,2.0,90.0,1.0,4.9,3.67,72.45,2.0,90.0,1.0,4.9,0.17,4.65,0.0,0.0,0.0,4.9,2.44,72.15,1.0,73.0,1.0,4.9,1.37,38.4,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,1.2,28.35,0.0,0.0,0.0,4.9,0.6,12.75,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.27,6.3,0.0,0.0,0.0,4.9,1.67,38.4,1.0,9.0,1.0,4.9,1.14,35.1,0.0,0.0,0.0,4.9,1.81,35.1,1.0,90.0,1.0,4.9,1.06,28.35,0.0,0.0,0.0,4.9,1.15,25.5,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13.0,Clarke,Arsenal,D,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
14,,,,,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.0,Nichols,Arsenal,D,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
16,16.0,Saka,Arsenal,M,10.0,5.32,80.1,3.0,90.0,1.0,10.0,6.65,80.1,6.0,52.0,1.0,9.9,0.0,0.0,0.0,0.0,0.0,9.8,0.44,5.7,0.0,0.0,0.0,9.8,1.01,15.15,1.0,45.0,1.0,9.8,4.19,70.2,2.0,69.0,1.0,9.8,6.55,79.35,8.0,90.0,1.0,9.9,5.98,79.05,7.0,90.0,1.0,10.0,6.13,82.65,3.0,65.0,1.0,10.1,6.13,79.8,3.0,90.0,1.0,10.1,6.29,83.25,12.0,90.0,1.0,10.1,6.18,84.15,4.0,90.0,1.0,10.1,5.01,84.15,5.0,90.0,1.0,10.1,6.18,84.15,6.0,29.0,1.0,10.1,5.04,79.05,4.0,78.0,1.0,10.2,7.24,79.05,11.0,90.0,1.0,10.3,5.35,79.05,3.0,90.0,1.0,10.3,5.72,79.05,7.0,90.0,1.0,10.3,5.87,79.05,6.0,82.0,1.0,10.3,5.71,79.05,4.0,23.0,1.0,10.2,5.51,79.05,3.0,77.0,1.0,10.2,5.23,79.05,1.0,33.0,1.0,10.1,5.27,77.1,2.0,90.0,1.0,10.0,5.23,77.1,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,13.0,46.0,2.0,9.8,5.04,77.1,5.0,90.0,1.0,9.8,5.09,77.1,2.0,90.0,1.0,9.8,4.96,77.1,9.0,90.0,1.0,9.8,4.73,69.0,3.0,90.0,1.0,9.8,0.0,0.0,0.0,0.0,0.0,9.8,1.44,19.8,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,9.8,2.18,29.25,1.0,9.0,1.0,9.8,4.2,61.5,0.0,0.0,0.0
17,17.0,Ødegaard,Arsenal,M,8.0,4.36,81.75,5.0,90.0,1.0,8.0,5.14,81.75,1.0,37.0,1.0,7.9,2.75,60.9,1.0,20.0,1.0,7.9,4.58,78.75,1.0,17.0,1.0,7.9,2.19,43.95,0.0,0.0,0.0,7.9,3.35,67.8,4.0,8.0,1.0,7.9,4.04,65.4,1.0,29.0,1.0,7.9,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,7.8,0.83,14.55,0.0,0.0,0.0,7.8,1.82,38.7,1.0,33.0,1.0,7.8,2.62,45.45,3.0,90.0,1.0,7.8,3.4,70.2,2.0,90.0,1.0,7.8,4.8,70.2,1.0,33.0,1.0,7.8,3.63,70.2,3.0,87.0,1.0,7.8,4.14,73.8,10.0,90.0,1.0,7.8,4.53,81.9,5.0,90.0,1.0,7.8,4.1,73.8,7.0,79.0,1.0,7.8,3.9,73.8,3.0,77.0,1.0,7.8,3.79,73.8,1.0,56.0,1.0,7.8,4.0,77.55,4.0,57.0,1.0,7.8,3.95,77.55,4.0,29.0,1.0,7.8,2.23,36.6,0.0,0.0,0.0,7.8,2.16,39.6,1.0,22.5,2.0,7.8,2.57,49.5,4.0,13.0,1.0,7.8,1.86,35.7,0.0,0.0,0.0,7.8,1.72,33.9,0.0,0.0,0.0,7.8,1.39,25.8,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,7.8,1.78,31.2,0.0,0.0,0.0,7.8,0.95,22.8,2.0,90.0,1.0,7.8,3.98,70.2,3.0,90.0,1.0,7.8,3.05,56.4,0.0,0.0,0.0
18,18.0,Madueke,Arsenal,M,7.0,1.4,24.15,1.0,30.0,1.0,7.0,2.46,34.2,3.0,63.0,1.0,7.0,3.43,71.25,2.0,88.0,1.0,7.0,4.64,71.25,3.0,78.0,1.0,7.0,3.73,65.55,1.0,45.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,0.14,2.25,1.0,12.0,1.0,6.8,2.26,47.4,1.0,33.0,1.0,6.8,1.98,33.9,3.0,60.0,1.0,6.8,2.35,47.4,1.0,11.0,1.0,6.8,1.36,19.65,0.0,0.0,0.0,6.8,1.22,22.95,0.0,0.0,0.0,6.8,1.34,22.95,0.0,0.0,0.0,6.8,1.31,22.95,1.0,7.0,1.0,6.8,1.31,22.95,2.0,66.0,1.0,6.8,1.27,22.95,1.0,12.0,1.0,6.8,1.08,19.5,1.0,56.0,1.0,6.8,1.53,26.55,1.0,15.0,1.0,6.8,1.48,26.4,14.0,60.0,1.0,6.8,4.92,72.45,1.0,59.0,1.0,6.8,8.39,142.2,13.0,66.5,2.0,6.8,2.06,35.55,1.0,1.0,1.0,6.8,1.88,32.55,0.0,0.0,0.0,6.8,1.48,26.4,0.0,0.0,0.0,6.8,2.13,35.55,3.0,60.0,1.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,3.43,54.6,1.0,53.0,1.0,6.8,1.46,32.85,1.0,45.0,1.0,6.8,3.9,63.9,3.0,80.0,1.0,6.8,2.46,42.3,0.0,0.0,0.0
19,19.0,Martinelli,Arsenal,M,7.0,3.3,59.55,1.0,59.0,1.0,7.0,3.68,53.1,0.0,0.0,0.0,6.9,3.27,67.5,3.0,69.0,1.0,6.9,3.26,50.4,1.0,12.0,1.0,6.9,2.38,41.55,7.0,10.0,1.0,6.9,2.19,41.55,1.0,20.0,1.0,6.9,2.46,35.85,1.0,11.0,1.0,6.9,0.98,15.9,1.0,9.0,1.0,6.9,0.8,12.15,1.0,24.0,1.0,6.9,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,0.11,1.65,0.0,0.0,0.0,6.8,1.01,19.2,1.0,56.0,1.0,6.8,0.52,8.25,3.0,60.0,1.0,6.8,1.42,26.4,1.0,4.0,1.0,6.8,0.91,12.15,1.0,56.0,1.0,6.8,0.71,12.15,0.0,10.0,1.0,6.8,0.79,12.15,1.0,8.0,1.0,6.8,0.78,12.15,0.0,0.0,0.0,6.8,0.78,12.15,5.0,66.0,1.0,6.8,0.74,12.15,0.0,26.0,1.0,6.8,0.7,12.15,1.0,45.0,1.0,6.8,0.93,15.9,0.0,0.0,0.0,6.8,0.92,15.9,4.0,29.0,1.0,6.8,1.83,26.4,4.0,30.0,1.0,6.8,4.88,81.3,3.0,49.5,2.0,6.8,1.34,22.95,1.0,14.0,1.0,6.8,1.36,22.95,1.0,34.0,1.0,6.8,1.32,22.95,1.0,59.0,1.0,6.8,2.28,37.2,4.0,29.0,1.0,6.8,0.0,0.0,0.0,0.0,0.0,6.8,3.3,51.75,1.0,53.0,1.0,6.8,2.4,55.2,1.0,45.0,1.0,6.8,1.02,15.9,0.0,37.0,1.0,6.8,1.85,30.15,0.0,0.0,0.0
20,20.0,Trossard,Arsenal,M,7.0,1.85,30.45,0.0,0.0,0.0,7.0,2.56,33.3,1.0,37.0,1.0,6.9,1.94,36.6,0.0,0.0,0.0,6.9,2.24,33.3,4.0,11.0,1.0,6.9,1.81,30.45,2.0,83.0,1.0,6.9,2.29,42.45,2.0,87.0,1.0,6.9,3.36,48.6,3.0,74.0,1.0,6.9,2.6,42.3,10.0,80.0,1.0,6.9,3.19,48.6,3.0,90.0,1.0,6.9,5.19,78.45,6.0,90.0,1.0,6.9,5.12,83.25,9.0,90.0,1.0,6.9,4.37,78.15,12.0,77.0,1.0,6.9,0.57,12.15,0.0,0.0,0.0,6.9,0.77,13.35,0.0,0.0,0.0,6.9,0.65,12.9,6.0,40.0,1.0,6.9,2.19,32.1,1.0,33.0,1.0,6.9,3.6,66.6,3.0,79.0,1.0,6.9,2.42,40.5,2.0,81.0,1.0,6.9,2.36,40.5,13.0,90.0,1.0,7.0,2.36,40.5,1.0,23.0,1.0,7.0,2.23,40.5,2.0,63.0,1.0,6.9,3.34,60.6,1.0,45.0,1.0,6.9,3.5,60.6,2.0,74.0,1.0,6.8,3.4,60.6,3.0,80.0,1.0,6.8,4.46,70.65,6.0,88.0,1.0,6.8,6.37,109.5,3.0,50.0,2.0,6.8,3.82,67.5,2.0,75.0,1.0,6.7,3.85,67.5,1.0,55.0,1.0,6.7,3.75,67.5,1.0,30.0,1.0,6.6,1.45,24.3,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,6.5,2.12,33.6,1.0,36.0,1.0,6.5,2.74,64.05,1.0,16.0,1.0,6.5,1.27,20.1,0.0,0.0,0.0,6.5,3.6,60.6,0.0,0.0,0.0
21,21.0,Rice,Arsenal,M,6.5,4.15,82.2,6.0,82.0,1.0,6.5,4.79,82.2,6.0,90.0,1.0,6.5,3.64,82.2,4.0,90.0,1.0,6.5,4.28,82.2,1.0,22.0,1.0,6.5,3.82,78.75,3.0,90.0,1.0,6.5,4.02,78.75,9.0,90.0,1.0,6.5,4.46,78.45,11.0,78.0,1.0,6.5,4.09,79.5,3.0,90.0,1.0,6.6,4.19,79.5,7.0,81.0,1.0,6.7,4.13,78.15,13.0,90.0,1.0,6.8,4.48,86.1,2.0,90.0,1.0,6.9,4.53,84.75,6.0,90.0,1.0,7.0,3.98,84.75,4.0,90.0,1.0,7.0,4.66,84.75,3.0,82.0,1.0,7.1,3.9,79.5,6.0,90.0,1.0,7.1,4.48,69.6,2.0,90.0,1.0,7.1,4.25,79.5,11.0,90.0,1.0,7.2,4.7,79.5,5.0,90.0,1.0,7.2,0.0,0.0,0.0,0.0,0.0,7.1,2.43,40.95,17.0,90.0,1.0,7.2,4.54,79.5,3.0,90.0,1.0,7.3,4.69,79.5,3.0,90.0,1.0,7.4,4.88,83.1,1.0,90.0,1.0,7.4,4.58,83.1,3.0,90.0,1.0,7.5,5.27,84.0,5.0,90.0,1.0,7.5,9.7,168.0,14.0,90.0,2.0,7.6,4.88,84.0,4.0,90.0,1.0,7.6,4.78,84.0,5.0,75.0,1.0,7.5,3.54,63.6,3.0,90.0,1.0,7.4,5.05,84.0,3.0,90.0,1.0,7.3,0.0,0.0,0.0,0.0,0.0,7.3,5.17,84.0,4.0,90.0,1.0,7.2,3.88,84.0,2.0,90.0,1.0,7.2,5.13,84.0,2.0,90.0,1.0,7.2,4.56,84.0,0.0,0.0,0.0
22,22.0,Merino,Arsenal,M,6.0,1.32,25.2,1.0,7.0,1.0,6.0,2.02,31.5,0.0,0.0,0.0,5.9,1.56,31.5,3.0,69.0,1.0,5.9,1.43,25.2,3.0,90.0,1.0,5.9,3.06,63.0,1.0,45.0,1.0,5.9,2.08,42.0,6.0,20.0,1.0,5.9,2.03,36.0,1.0,11.0,1.0,5.9,1.89,37.8,1.0,28.0,1.0,5.9,2.21,41.1,1.0,8.0,1.0,5.9,2.27,41.1,1.0,45.0,1.0,5.9,5.04,84.0,5.0,90.0,1.0,5.9,4.86,80.55,5.0,87.0,1.0,5.9,3.9,80.55,9.0,90.0,1.0,5.9,2.64,44.1,13.0,90.0,1.0,6.0,3.74,68.7,1.0,45.0,1.0,6.1,2.8,39.0,1.0,32.0,1.0,6.0,1.38,26.4,1.0,2.0,1.0,5.9,2.02,34.5,2.0,90.0,1.0,5.8,4.43,82.5,2.0,72.0,1.0,5.8,3.9,70.5,1.0,10.0,1.0,5.7,1.51,27.6,0.0,0.0,0.0,5.6,1.06,20.4,1.0,33.0,1.0,5.5,1.11,20.4,7.0,32.0,1.0,5.5,0.86,16.8,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
23,,,,,5.5,0.22,4.35,0.0,0.0,0.0,5.5,0.27,4.35,0.0,0.0,0.0,5.4,0.12,2.55,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24.0,Nørgaard,Arsenal,M,5.5,0.36,8.85,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,0.36,8.85,0.0,0.0,0.0,5.4,0.36,8.85,0.0,0.0,0.0,5.3,0.35,8.85,0.0,0.0,0.0,5.3,0.39,8.7,0.0,0.0,0.0,5.3,0.23,5.7,1.0,1.0,1.0,5.3,0.23,5.7,0.0,0.0,0.0,5.2,0.23,5.7,1.0,13.0,1.0,5.2,0.87,20.4,0.0,0.0,0.0,5.2,0.56,13.2,0.0,0.0,0.0,5.2,0.22,5.7,0.0,0.0,0.0,5.2,0.23,5.7,0.0,0.0,0.0,5.2,0.22,5.7,0.0,0.0,0.0,5.2,1.26,26.85,0.0,0.0,0.0,5.2,0.22,5.7,0.0,0.0,0.0,5.2,0.26,6.3,0.0,0.0,0.0,5.1,0.67,16.35,1.0,17.0,1.0,5.1,0.26,6.3,0.0,0.0,0.0,5.1,0.25,6.3,0.0,0.0,0.0,5.1,0.25,6.3,0.0,0.0,0.0,5.1,0.25,6.3,0.0,0.0,0.0,5.1,0.27,6.9,0.0,0.0,0.0,5.1,0.2,4.65,1.0,1.0,1.0,5.1,0.39,9.3,0.0,0.0,0.0,5.1,0.2,4.65,0.0,0.0,0.0,5.1,0.2,4.65,1.0,14.0,1.0,5.1,1.2,27.3,1.0,10.0,1.0,5.1,0.49,11.1,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,0.21,4.65,0.0,0.0,0.0,5.1,0.18,4.65,0.0,0.0,0.0,5.1,0.54,13.35,0.0,0.0,0.0,5.1,0.22,6.0,0.0,0.0,0.0
25,,,,,5.5,1.09,20.55,0.0,0.0,0.0,5.5,1.31,20.55,1.0,52.0,1.0,5.4,1.23,26.7,0.0,0.0,0.0,5.4,1.11,18.75,3.0,72.0,1.0,5.3,1.25,23.55,1.0,6.0,1.0,5.3,1.15,24.45,0.0,0.0,0.0,5.3,0.72,12.15,1.0,15.0,1.0,5.2,0.51,9.45,0.0,0.0,0.0,5.2,0.52,9.45,0.0,0.0,0.0,5.2,0.53,9.45,1.0,18.0,1.0,5.2,1.92,36.0,0.0,0.0,0.0,5.1,1.0,18.9,1.0,2.0,1.0,5.1,0.82,17.55,0.0,0.0,0.0,5.1,0.95,17.55,0.0,0.0,0.0,5.1,0.7,15.15,0.0,0.0,0.0,5.1,0.58,9.45,0.0,0.0,0.0,5.1,0.46,9.45,0.0,0.0,0.0,5.1,0.53,10.05,0.0,0.0,0.0,5.1,0.54,10.05,0.0,0.0,0.0,5.0,0.54,10.05,0.0,0.0,0.0,5.0,0.52,10.05,0.0,0.0,0.0,5.0,0.5,10.05,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26.0,Zubimendi,Arsenal,M,5.5,3.27,77.55,5.0,90.0,1.0,5.5,3.63,81.9,3.0,90.0,1.0,5.5,3.04,81.9,1.0,90.0,1.0,5.4,3.4,84.0,16.0,90.0,1.0,5.4,3.38,84.0,2.0,90.0,1.0,5.5,3.41,84.0,2.0,81.0,1.0,5.5,3.85,82.5,3.0,60.0,1.0,5.5,3.2,80.25,3.0,90.0,1.0,5.5,3.4,82.5,5.0,90.0,1.0,5.5,3.39,83.1,3.0,76.0,1.0,5.4,3.4,80.25,5.0,90.0,1.0,5.4,3.09,80.25,2.0,90.0,1.0,5.4,2.87,81.75,0.0,56.0,1.0,5.3,3.08,81.75,3.0,90.0,1.0,5.3,2.88,81.75,2.0,90.0,1.0,5.3,3.37,81.75,1.0,57.0,1.0,5.2,3.03,81.75,3.0,90.0,1.0,5.2,3.17,81.75,2.0,90.0,1.0,5.2,3.26,81.75,8.0,90.0,1.0,5.2,3.12,81.75,3.0,90.0,1.0,5.2,3.12,81.75,5.0,90.0,1.0,5.2,3.23,81.75,3.0,78.0,1.0,5.2,3.19,84.0,1.0,57.0,1.0,5.2,3.13,84.0,10.0,90.0,1.0,5.2,3.4,83.25,10.0,90.0,1.0,5.3,6.54,166.5,6.0,90.0,2.0,5.3,3.28,83.25,2.0,90.0,1.0,5.3,3.2,83.25,2.0,90.0,1.0,5.2,3.15,83.25,3.0,79.0,1.0,5.2,3.33,83.25,3.0,73.0,1.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,3.34,83.25,2.0,75.0,1.0,5.0,2.77,83.25,4.0,83.0,1.0,5.0,3.35,80.4,5.0,80.0,1.0,5.0,3.19,80.4,0.0,0.0,0.0
